vote,name,bill_num,vote_nm,no_vote,yeas,nays,vote_date,vote_time,page_num
YMomY,Jones,310,H. 4116 On Engrossment,6,153,0,01/31/2018,03:34 PM,4
YMoran F.Y,Hill,310,H. 4116 On Engrossment,6,153,0,01/31/2018,03:34 PM,4
YMurphyY,Poirier,310,H. 4116 On Engrossment,6,153,0,01/31/2018,03:34 PM,4
YMurrayY,Gifford,310,H. 4116 On Engrossment,6,153,0,01/31/2018,03:34 PM,4
YNangleY,Frost,310,H. 4116 On Engrossment,6,153,0,01/31/2018,03:34 PM,4
YNaughtonY,Barrows,310,H. 4116 On Engrossment,6,153,0,01/31/2018,03:34 PM,4
YO’DayY,Berthiaume,310,H. 4116 On Engrossment,6,153,0,01/31/2018,03:34 PM,4
YParisellaY,Boldyga,310,H. 4116 On Engrossment,6,153,0,01/31/2018,03:34 PM,4
YPeakeY,Campanale,310,H. 4116 On Engrossment,6,153,0,01/31/2018,03:34 PM,4
YPeischY,Crocker,310,H. 4116 On Engrossment,6,153,0,01/31/2018,03:34 PM,4
YPetrolatiY,D'Emilia,310,H. 4116 On Engrossment,6,153,0,01/31/2018,03:34 PM,4
YPignatelliY,DeCoste,310,H. 4116 On Engrossment,6,153,0,01/31/2018,03:34 PM,4
XProvostY,Diehl,310,H. 4116 On Engrossment,6,153,0,01/31/2018,03:34 PM,4
YPuppoloY,Dooley,310,H. 4116 On Engrossment,6,153,0,01/31/2018,03:34 PM,4
"YRogers, D.Y",Durant,310,H. 4116 On Engrossment,6,153,0,01/31/2018,03:34 PM,4
"XRogers, J.Y",Ferguson,310,H. 4116 On Engrossment,6,153,0,01/31/2018,03:34 PM,4
YRoyY,Harrington,310,H. 4116 On Engrossment,6,153,0,01/31/2018,03:34 PM,4
YRyanY,Howitt,310,H. 4116 On Engrossment,6,153,0,01/31/2018,03:34 PM,4
YSánchezY,"Hunt, R.",310,H. 4116 On Engrossment,6,153,0,01/31/2018,03:34 PM,4
XScacciaY,Kane,310,H. 4116 On Engrossment,6,153,0,01/31/2018,03:34 PM,4
YSchmidY,Kelcourse,310,H. 4116 On Engrossment,6,153,0,01/31/2018,03:34 PM,4
YScibakY,Kuros,310,H. 4116 On Engrossment,6,153,0,01/31/2018,03:34 PM,4
YSilviaY,Lombardo,310,H. 4116 On Engrossment,6,153,0,01/31/2018,03:34 PM,4
YSmizikY,Lyons,310,H. 4116 On Engrossment,6,153,0,01/31/2018,03:34 PM,4
YSpeliotisY,McKenna,310,H. 4116 On Engrossment,6,153,0,01/31/2018,03:34 PM,4
YStanleyY,Mirra,310,H. 4116 On Engrossment,6,153,0,01/31/2018,03:34 PM,4
YStrausY,Muradian,310,H. 4116 On Engrossment,6,153,0,01/31/2018,03:34 PM,4
YTosadoY,Muratore,310,H. 4116 On Engrossment,6,153,0,01/31/2018,03:34 PM,4
YTuckerY,O’Connell,310,H. 4116 On Engrossment,6,153,0,01/31/2018,03:34 PM,4
YTylerY,Orrall,310,H. 4116 On Engrossment,6,153,0,01/31/2018,03:34 PM,4
YUltrinoY,Smola,310,H. 4116 On Engrossment,6,153,0,01/31/2018,03:34 PM,4
YVargasY,Vieira,310,H. 4116 On Engrossment,6,153,0,01/31/2018,03:34 PM,4
XVegaY,Whelan,310,H. 4116 On Engrossment,6,153,0,01/31/2018,03:34 PM,4
"YMcMurtryYWalsh, C.",,310,H. 4116 On Engrossment,6,153,0,01/31/2018,03:34 PM,4
"YMeschinoYWalsh, T.",,310,H. 4116 On Engrossment,6,153,0,01/31/2018,03:34 PM,4
YMiceliYWilliams,,310,H. 4116 On Engrossment,6,153,0,01/31/2018,03:34 PM,4
Y,Mr. Speaker,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Mariano,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Haddad,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
X,Rushing,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Donato,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
X,Moran M.,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Arciero,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Ashe,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Atkins,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Ayers,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Balser,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Barber,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Barrett,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Benson,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Brodeur,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Cabral,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Cahill,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Calter,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Campbell,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
X,Cantwell,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Carvalho,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Cassidy,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Chan,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Collins,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Connolly,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Coppinger,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Crighton,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Cronin,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Cullinane,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Cusack,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Cutler,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Day,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
X,Decker,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,DiZoglio,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Donahue,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Driscoll,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,DuBois,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Dwyer,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Dykema,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Ehrlich,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
X,Farley-Bouvier,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Fernandes,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Ferrante,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Finn,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Fiola,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
X,Galvin,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Garballey,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Garlick,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Garry,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Gentile,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Golden,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Goldstein-Rose,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
X,Gonzalez,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Gordon,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Gregoire,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Hay,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Hecht,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Higgins,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Hogan,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
X,Holmes,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Honan,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,"Hunt, D.",311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
X,Kafka,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
X,Kaufman,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Keefe,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Khan,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
X,Kocot,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Koczera,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Kulik,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Lawn,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Lewis,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Linsky,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Livingstone,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
X,Madaro,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Mahoney,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
X,Malia,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Mark,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Markey,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Matias,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,McGonagle,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,McMurtry,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Meschino,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
X,Miceli,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Michlewitz,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Mom,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
X,Moran F.,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Murphy,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Murray,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Nangle,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Naughton,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,O’Day,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Parisella,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Peake,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Peisch,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Petrolati,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Pignatelli,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Provost,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Puppolo,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
X,"Rogers, D.",311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,"Rogers, J.",311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Roy,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
X,Ryan,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Sánchez,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Scaccia,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Schmid,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Scibak,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Silvia,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Smizik,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Speliotis,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Stanley,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Straus,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Tosado,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Tucker,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Tyler,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Ultrino,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
X,Vargas,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Vega,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Velis,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Vincent,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Wagner,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
X,"Walsh, C.",311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,"Walsh, T.",311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Williams,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Zlotnik,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Jones,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Hill,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Poirier,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Gifford,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Frost,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Barrows,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Berthiaume,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Boldyga,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Campanale,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Crocker,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,D'Emilia,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,DeCoste,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Diehl,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Dooley,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Durant,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Ferguson,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Harrington,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Howitt,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,"Hunt, R.",311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Kane,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Kelcourse,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Kuros,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Lombardo,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
X,Lyons,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,McKenna,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Mirra,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Muradian,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Muratore,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,O’Connell,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Orrall,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Smola,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Vieira,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Whelan,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Wong,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Whipps,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
,,311, QUORUM,20,139,0,02/14/2018,02:43 PM,5
Y,Mr. Speaker,312,H. 4232 On Engrossment,7,152,0,02/14/2018,03:31 PM,6
Y,Mariano,312,H. 4232 On Engrossment,7,152,0,02/14/2018,03:31 PM,6
Y,Haddad,312,H. 4232 On Engrossment,7,152,0,02/14/2018,03:31 PM,6
Y,Rushing,312,H. 4232 On Engrossment,7,152,0,02/14/2018,03:31 PM,6
Y,Donato,312,H. 4232 On Engrossment,7,152,0,02/14/2018,03:31 PM,6
Y,Moran M.,312,H. 4232 On Engrossment,7,152,0,02/14/2018,03:31 PM,6
Y,Arciero,312,H. 4232 On Engrossment,7,152,0,02/14/2018,03:31 PM,6
Y,Ashe,312,H. 4232 On Engrossment,7,152,0,02/14/2018,03:31 PM,6
Y,Atkins,312,H. 4232 On Engrossment,7,152,0,02/14/2018,03:31 PM,6
Y,Ayers,312,H. 4232 On Engrossment,7,152,0,02/14/2018,03:31 PM,6
Y,Balser,312,H. 4232 On Engrossment,7,152,0,02/14/2018,03:31 PM,6
Y,Barber,312,H. 4232 On Engrossment,7,152,0,02/14/2018,03:31 PM,6
Y,Barrett,312,H. 4232 On Engrossment,7,152,0,02/14/2018,03:31 PM,6
Y,Benson,312,H. 4232 On Engrossment,7,152,0,02/14/2018,03:31 PM,6
Y,Brodeur,312,H. 4232 On Engrossment,7,152,0,02/14/2018,03:31 PM,6
Y,Cabral,312,H. 4232 On Engrossment,7,152,0,02/14/2018,03:31 PM,6
Y,Cahill,312,H. 4232 On Engrossment,7,152,0,02/14/2018,03:31 PM,6
Y,Calter,312,H. 4232 On Engrossment,7,152,0,02/14/2018,03:31 PM,6
Y,Campbell,312,H. 4232 On Engrossment,7,152,0,02/14/2018,03:31 PM,6
Y,Cantwell,312,H. 4232 On Engrossment,7,152,0,02/14/2018,03:31 PM,6
Y,Carvalho,312,H. 4232 On Engrossment,7,152,0,02/14/2018,03:31 PM,6
Y,Cassidy,312,H. 4232 On Engrossment,7,152,0,02/14/2018,03:31 PM,6
Y,Chan,312,H. 4232 On Engrossment,7,152,0,02/14/2018,03:31 PM,6
Y,Collins,312,H. 4232 On Engrossment,7,152,0,02/14/2018,03:31 PM,6
Y,Connolly,312,H. 4232 On Engrossment,7,152,0,02/14/2018,03:31 PM,6
Y,Coppinger,312,H. 4232 On Engrossment,7,152,0,02/14/2018,03:31 PM,6
Y,Crighton,312,H. 4232 On Engrossment,7,152,0,02/14/2018,03:31 PM,6
Y,Cronin,312,H. 4232 On Engrossment,7,152,0,02/14/2018,03:31 PM,6
Y,Cullinane,312,H. 4232 On Engrossment,7,152,0,02/14/2018,03:31 PM,6
Y,Cusack,312,H. 4232 On Engrossment,7,152,0,02/14/2018,03:31 PM,6
Y,Cutler,312,H. 4232 On Engrossment,7,152,0,02/14/2018,03:31 PM,6
Y,Day,312,H. 4232 On Engrossment,7,152,0,02/14/2018,03:31 PM,6
X,Decker,312,H. 4232 On Engrossment,7,152,0,02/14/2018,03:31 PM,6
Y,DiZoglio,312,H. 4232 On Engrossment,7,152,0,02/14/2018,03:31 PM,6
Y,Donahue,312,H. 4232 On Engrossment,7,152,0,02/14/2018,03:31 PM,6
Y,Driscoll,312,H. 4232 On Engrossment,7,152,0,02/14/2018,03:31 PM,6
Y,DuBois,312,H. 4232 On Engrossment,7,152,0,02/14/2018,03:31 PM,6
Y,Dwyer,312,H. 4232 On Engrossment,7,152,0,02/14/2018,03:31 PM,6
Y,Dykema,312,H. 4232 On Engrossment,7,152,0,02/14/2018,03:31 PM,6
Y,Ehrlich,312,H. 4232 On Engrossment,7,152,0,02/14/2018,03:31 PM,6
X,Farley-Bouvier,312,H. 4232 On Engrossment,7,152,0,02/14/2018,03:31 PM,6
